step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
76,35.00073119716605,35.0005138977072,5.0,0.0001235008511166483,0.0001235008511166483,0.9998764991488833,21.21232302112484
77,35.000735382405736,35.00052551714284,5.0,0.00012350203070810058,0.00012350203070810058,0.9998764979692919,21.212311845494312
78,35.00073938467956,35.00053720098693,5.0,0.00012350320181435897,0.00012350320181435897,0.9998764967981857,21.212300753696656
79,35.00074320299651,35.00054894635774,5.0,0.00012350436414605148,0.00012350436414605148,0.9998764956358539,21.212289748470468
80,35.00074683641096,35.00056075035823,5.0,0.0001235055174159573,0.0001235055174159573,0.9998764944825841,21.212278832533052
81,35.00075028402293,35.00057261007685,5.0,0.0001235066613390784,0.0001235066613390784,0.9998764933386609,21.21226800857973
82,35.00075354497827,35.00058452258818,5.0,0.00012350779563271243,0.00012350779563271243,0.9998764922043673,21.212257279283204
83,35.000756618468905,35.00059648495368,5.0,0.0001235089200165194,0.0001235089200165194,0.9998764910799834,21.212246647292883
84,35.00075950373303,35.000608494222455,5.0,0.0001235100342125943,0.0001235100342125943,0.9998764899657874,21.212236115234212
85,35.00076220005529,35.000620547431915,5.0,0.00012351113794553466,0.00012351113794553466,0.9998764888620545,21.212225685708038
86,35.00076470676697,35.00063264160855,5.0,0.0001235122309425103,0.0001235122309425103,0.9998764877690575,21.21221536128997
87,35.00076702324617,35.000644773768656,5.0,0.00012351331293332848,0.00012351331293332848,0.9998764866870666,21.21220514452972
88,35.00076914891793,35.00065694091907,5.0,0.00012351438365050538,0.00012351438365050538,0.9998764856163495,21.21219503795049
89,35.00077108325442,35.000669140057916,5.0,0.00012351544282932872,0.00012351544282932872,0.9998764845571707,21.21218504404833
90,35.00077282577503,35.00068136817533,5.0,0.00012351649020792606,0.00012351649020792606,0.9998764835097921,21.212175165291548
91,35.000774376046515,35.00069362225422,5.0,0.00012351752552732832,0.00012351752552732832,0.9998764824744727,21.212165404120064
92,35.000775733683106,35.000705899271004,5.0,0.00012351854853153547,0.00012351854853153547,0.9998764814514685,21.21215576294482
93,35.0007768983466,35.00071819619637,5.0,0.00012351955896758082,0.00012351955896758082,0.9998764804410324,21.212146244147192
94,35.00077786974644,35.000730509995996,5.0,0.000123520556585592,0.000123520556585592,0.9998764794434144,21.212136850078377
95,35.000778647639805,35.00074283763134,5.0,0.0001235215411388548,0.0001235215411388548,0.9998764784588612,21.212127583058834
96,35.00077923183165,35.00075517606036,5.0,0.00012352251238387392,0.00012352251238387392,0.9998764774876161,21.212118445377698
97,35.00077962217479,35.00076752223826,5.0,0.00012352347008043376,0.00012352347008043376,0.9998764765299195,21.212109439292206
98,35.0007798185699,35.00077987311829,5.0,0.00012352441399165893,0.00012352441399165893,0.9998764755860083,21.212100567027143
99,35.00077982096558,35.00079222565245,5.0,0.0001235253438840726,0.0001235253438840726,0.999876474656116,21.212091830774288
100,35.00077962935834,35.000804576792255,5.0,0.00012352625952765514,0.00012352625952765514,0.9998764737404724,21.212083232691878
101,35.00077924379261,35.00081692348952,5.0,0.00012352716069590115,0.00012352716069590115,0.9998764728393041,21.212074774904057
102,35.00077866436073,35.000829262697074,5.0,0.00012352804716587662,0.00012352804716587662,0.9998764719528341,21.212066459500374
103,35.00077789120296,35.000841591369536,5.0,0.0001235289187182722,0.0001235289187182722,0.9998764710812817,21.212058288535225
104,35.00077692450739,35.00085390646406,5.0,0.00012352977513746267,0.00012352977513746267,0.9998764702248626,21.21205026402739
105,35.00077576450995,35.00086620494109,5.0,0.0001235306162115556,0.0001235306162115556,0.9998764693837885,21.212042387959492
106,35.00077441149432,35.00087848376513,5.0,0.00012353144173244724,0.00012353144173244724,0.9998764685582675,21.21203466227753
107,35.00077286579187,35.00089073990545,5.0,0.00012353225149587402,0.00012353225149587402,0.9998764677485041,21.212027088890384
108,35.0007711277816,35.00090297033689,5.0,0.00012353304530146367,0.00012353304530146367,0.9998764669546986,21.21201966966934
109,35.000769197889994,35.000915172040564,5.0,0.0001235338229527834,0.0001235338229527834,0.9998764661770472,21.212012406447638
110,35.00076707659099,35.00092734200464,5.0,0.0001235345842573917,0.0001235345842573917,0.9998764654157426,21.212005301020007
111,35.0007647644058,35.00093947722507,5.0,0.00012353532902688406,0.00012353532902688406,0.9998764646709731,21.211998355142214
112,35.00076226190283,35.00095157470633,5.0,0.00012353605707694296,0.00012353605707694296,0.9998764639429231,21.21199157053064
113,35.00075956969751,35.00096363146218,5.0,0.00012353676822738003,0.00012353676822738003,0.9998764632317726,21.21198494886184
114,35.00075668845215,35.00097564451637,5.0,0.00012353746230218536,0.00012353746230218536,0.9998764625376978,21.211978491772143
115,35.0007536188758,35.00098761090343,5.0,0.0001235381391295672,0.0001235381391295672,0.9998764618608704,21.21197220085723
116,35.00075036172403,35.00099952766934,5.0,0.00012353879854199907,0.00012353879854199907,0.999876461201458,21.21196607767175
117,35.00074691779879,35.00101139187232,5.0,0.0001235394403762577,0.0001235394403762577,0.9998764605596238,21.211960123728932
118,35.000743287948204,35.00102320058351,5.0,0.00012354006447346658,0.00012354006447346658,0.9998764599355265,21.211954340500192
119,35.00073947306633,35.001034950887735,5.0,0.00012354067067913546,0.00012354067067913546,0.9998764593293209,21.21194872941479
120,35.00073547409298,35.00104663988421,5.0,0.0001235412588431977,0.0001235412588431977,0.9998764587411568,21.211943291859463
121,35.000731292013455,35.00105826468724,5.0,0.00012354182882004874,0.00012354182882004874,0.99987645817118,21.211938029178082
122,35.00072692785834,35.00106982242698,5.0,0.00012354238046858183,0.00012354238046858183,0.9998764576195314,21.211932942671318
123,35.00072238270321,35.00108131025009,5.0,0.00012354291365222474,0.00012354291365222474,0.9998764570863478,21.211928033596323
124,35.00071765766839,35.00109272532051,5.0,0.0001235434282389725,0.0001235434282389725,0.999876456571761,21.211923303166408
125,35.00071275391868,35.00110406482008,5.0,0.00012354392410142073,0.00012354392410142073,0.9998764560758986,21.21191875255076
126,35.00070767266305,35.00111532594932,5.0,0.0001235444011167976,0.0001235444011167976,0.9998764555988832,21.21191438287411
127,35.00070241515435,35.001126505928056,5.0,0.00012354485916699635,0.00012354485916699635,0.999876455140833,21.211910195216518
128,35.000696982689014,35.001137601996156,5.0,0.00012354529813860075,0.00012354529813860075,0.9998764547018614,21.211906190613046
129,35.000691376606724,35.001148611414195,5.0,0.00012354571792291762,0.00012354571792291762,0.999876454282077,21.211902370053522
130,35.00068559829008,35.001159531464126,5.0,0.00012354611841600225,0.00012354611841600225,0.999876453881584,21.211898734482304
131,35.00067964916427,35.00117035944997,5.0,0.00012354649951868476,0.00012354649951868476,0.9998764535004813,21.211895284798032
