step,time_s,x_mm,y_mm,z_mm,odor,forward_cmd,turn_cmd,wing_Hz,left_leg,right_leg
1477,14.77,13.142320799935229,10.0,5.0,0.024764630225603223,0.024764630225603223,0.0,3.7146945338404835,0.0,-0.0
1478,14.780000000000001,13.144797828149565,10.0,5.0,0.024770282143357036,0.024770282143357036,0.0,3.7155423215035555,0.0,-0.0
1479,14.790000000000001,13.147275421775703,10.0,5.0,0.024775936261375954,0.024775936261375954,0.0,3.716390439206393,0.0,-0.0
1480,14.8,13.149753581033785,10.0,5.0,0.0247815925808199,0.0247815925808199,0.0,3.717238887122985,0.0,-0.0
1481,14.81,13.15223230614407,10.0,5.0,0.024787251102849545,0.024787251102849545,0.0,3.7180876654274315,0.0,-0.0
1482,14.82,13.154711597326932,10.0,5.0,0.02479291182862632,0.02479291182862632,0.0,3.7189367742939483,0.0,-0.0
1483,14.83,13.157191454802863,10.0,5.0,0.024798574759312388,0.024798574759312388,0.0,3.719786213896858,0.0,-0.0
1484,14.84,13.15967187879247,10.0,5.0,0.02480423989607073,0.02480423989607073,0.0,3.7206359844106096,0.0,-0.0
1485,14.85,13.162152869516476,10.0,5.0,0.024809907240064943,0.024809907240064943,0.0,3.7214860860097416,0.0,-0.0
1486,14.86,13.164634427195722,10.0,5.0,0.024815576792459475,0.024815576792459475,0.0,3.7223365188689215,0.0,-0.0
1487,14.870000000000001,13.167116552051164,10.0,5.0,0.02482124855441947,0.02482124855441947,0.0,3.7231872831629205,0.0,-0.0
1488,14.88,13.169599244303875,10.0,5.0,0.02482692252711083,0.02482692252711083,0.0,3.7240383790666245,0.0,-0.0
1489,14.89,13.172082504175044,10.0,5.0,0.024832598711700214,0.024832598711700214,0.0,3.7248898067550322,0.0,-0.0
1490,14.9,13.17456633188598,10.0,5.0,0.02483827710935504,0.02483827710935504,0.0,3.725741566403256,0.0,-0.0
1491,14.91,13.177050727658106,10.0,5.0,0.024843957721243436,0.024843957721243436,0.0,3.7265936581865153,0.0,-0.0
1492,14.92,13.179535691712958,10.0,5.0,0.024849640548534287,0.024849640548534287,0.0,3.727446082280143,0.0,-0.0
1493,14.93,13.182021224272198,10.0,5.0,0.024855325592397302,0.024855325592397302,0.0,3.7282988388595952,0.0,-0.0
1494,14.94,13.184507325557599,10.0,5.0,0.024861012854002832,0.024861012854002832,0.0,3.729151928100425,0.0,-0.0
1495,14.950000000000001,13.18699399579105,10.0,5.0,0.024866702334522053,0.024866702334522053,0.0,3.730005350178308,0.0,-0.0
1496,14.96,13.189481235194563,10.0,5.0,0.024872394035126852,0.024872394035126852,0.0,3.730859105269028,0.0,-0.0
1497,14.97,13.191969043990262,10.0,5.0,0.024878087956989918,0.024878087956989918,0.0,3.7317131935484875,0.0,-0.0
1498,14.98,13.19445742240039,10.0,5.0,0.024883784101284622,0.024883784101284622,0.0,3.732567615192693,0.0,-0.0
1499,14.99,13.196946370647309,10.0,5.0,0.024889482469185157,0.024889482469185157,0.0,3.7334223703777734,0.0,-0.0
1500,15.0,13.199435888953495,10.0,5.0,0.02489518306186643,0.02489518306186643,0.0,3.7342774592799644,0.0,-0.0
1501,15.01,13.201925977541546,10.0,5.0,0.0249008858805041,0.0249008858805041,0.0,3.7351328820756153,0.0,-0.0
1502,15.02,13.204416636634173,10.0,5.0,0.024906590926274626,0.024906590926274626,0.0,3.735988638941194,0.0,-0.0
1503,15.030000000000001,13.206907866454209,10.0,5.0,0.02491229820035515,0.02491229820035515,0.0,3.736844730053272,0.0,-0.0
1504,15.040000000000001,13.209399667224602,10.0,5.0,0.024918007703923644,0.024918007703923644,0.0,3.7377011555885464,0.0,-0.0
1505,15.05,13.211892039168418,10.0,5.0,0.02492371943815881,0.02492371943815881,0.0,3.7385579157238213,0.0,-0.0
1506,15.06,13.214384982508843,10.0,5.0,0.02492943340424005,0.02492943340424005,0.0,3.7394150106360073,0.0,-0.0
1507,15.07,13.216878497469178,10.0,5.0,0.024935149603347622,0.024935149603347622,0.0,3.7402724405021432,0.0,-0.0
1508,15.08,13.219372584272845,10.0,5.0,0.02494086803666247,0.02494086803666247,0.0,3.7411302054993705,0.0,-0.0
1509,15.09,13.221867243143382,10.0,5.0,0.024946588705366333,0.024946588705366333,0.0,3.74198830580495,0.0,-0.0
1510,15.1,13.224362474304446,10.0,5.0,0.024952311610641674,0.024952311610641674,0.0,3.742846741596251,0.0,-0.0
1511,15.11,13.226858277979813,10.0,5.0,0.02495803675367179,0.02495803675367179,0.0,3.743705513050769,0.0,-0.0
1512,15.120000000000001,13.229354654393378,10.0,5.0,0.024963764135640665,0.024963764135640665,0.0,3.7445646203461,0.0,-0.0
1513,15.13,13.231851603769151,10.0,5.0,0.02496949375773305,0.02496949375773305,0.0,3.745424063659957,0.0,-0.0
1514,15.14,13.234349126331264,10.0,5.0,0.024975225621134477,0.024975225621134477,0.0,3.7462838431701715,0.0,-0.0
1515,15.15,13.236847222303966,10.0,5.0,0.024980959727031272,0.024980959727031272,0.0,3.7471439590546907,0.0,-0.0
1516,15.16,13.239345891911627,10.0,5.0,0.024986696076610453,0.024986696076610453,0.0,3.748004411491568,0.0,-0.0
1517,15.17,13.241845135378734,10.0,5.0,0.024992434671059844,0.024992434671059844,0.0,3.7488652006589764,0.0,-0.0
1518,15.18,13.244344952929891,10.0,5.0,0.024998175511568046,0.024998175511568046,0.0,3.749726326735207,0.0,-0.0
1519,15.19,13.246845344789824,10.0,5.0,0.025003918599324423,0.025003918599324423,0.0,3.7505877898986637,0.0,-0.0
1520,15.200000000000001,13.249346311183375,10.0,5.0,0.025009663935519035,0.025009663935519035,0.0,3.751449590327855,0.0,-0.0
1521,15.21,13.251847852335509,10.0,5.0,0.025015411521342765,0.025015411521342765,0.0,3.752311728201415,0.0,-0.0
1522,15.22,13.254349968471308,10.0,5.0,0.025021161357987303,0.025021161357987303,0.0,3.7531742036980953,0.0,-0.0
1523,15.23,13.256852659815973,10.0,5.0,0.025026913446645028,0.025026913446645028,0.0,3.754037016996754,0.0,-0.0
1524,15.24,13.259355926594823,10.0,5.0,0.02503266778850911,0.02503266778850911,0.0,3.7549001682763667,0.0,-0.0
1525,15.25,13.2618597690333,10.0,5.0,0.02503842438477349,0.02503842438477349,0.0,3.755763657716024,0.0,-0.0
1526,15.26,13.264364187356964,10.0,5.0,0.025044183236632926,0.025044183236632926,0.0,3.756627485494939,0.0,-0.0
1527,15.27,13.266869181791492,10.0,5.0,0.025049944345282845,0.025049944345282845,0.0,3.7574916517924266,0.0,-0.0
1528,15.280000000000001,13.269374752562683,10.0,5.0,0.02505570771191954,0.02505570771191954,0.0,3.758356156787931,0.0,-0.0
1529,15.290000000000001,13.271880899896457,10.0,5.0,0.025061473337740007,0.025061473337740007,0.0,3.759221000661001,0.0,-0.0
1530,15.3,13.274387624018852,10.0,5.0,0.025067241223942043,0.025067241223942043,0.0,3.7600861835913064,0.0,-0.0
1531,15.31,13.276894925156023,10.0,5.0,0.02507301137172419,0.02507301137172419,0.0,3.7609517057586284,0.0,-0.0
1532,15.32,13.279402803534252,10.0,5.0,0.025078783782285837,0.025078783782285837,0.0,3.7618175673428755,0.0,-0.0
1533,15.33,13.281911259379934,10.0,5.0,0.025084558456827034,0.025084558456827034,0.0,3.762683768524055,0.0,-0.0
1534,15.34,13.284420292919588,10.0,5.0,0.0250903353965487,0.0250903353965487,0.0,3.7635503094823046,0.0,-0.0
1535,15.35,13.286929904379853,10.0,5.0,0.025096114602652472,0.025096114602652472,0.0,3.7644171903978707,0.0,-0.0
1536,15.36,13.289440093987487,10.0,5.0,0.02510189607634077,0.02510189607634077,0.0,3.7652844114511153,0.0,-0.0
1537,15.370000000000001,13.291950861969369,10.0,5.0,0.025107679818816796,0.025107679818816796,0.0,3.7661519728225197,0.0,-0.0
1538,15.38,13.294462208552497,10.0,5.0,0.02511346583128453,0.02511346583128453,0.0,3.7670198746926795,0.0,-0.0
1539,15.39,13.296974133963992,10.0,5.0,0.025119254114948728,0.025119254114948728,0.0,3.7678881172423093,0.0,-0.0
1540,15.4,13.299486638431095,10.0,5.0,0.02512504467101492,0.02512504467101492,0.0,3.768756700652238,0.0,-0.0
1541,15.41,13.301999722181163,10.0,5.0,0.0251308375006894,0.0251308375006894,0.0,3.76962562510341,0.0,-0.0
1542,15.42,13.30451338544168,10.0,5.0,0.02513663260517924,0.02513663260517924,0.0,3.770494890776886,0.0,-0.0
1543,15.43,13.307027628440249,10.0,5.0,0.025142429985692313,0.025142429985692313,0.0,3.771364497853847,0.0,-0.0
1544,15.44,13.309542451404592,10.0,5.0,0.02514822964343727,0.02514822964343727,0.0,3.7722344465155904,0.0,-0.0
1545,15.450000000000001,13.312057854562555,10.0,5.0,0.025154031579623492,0.025154031579623492,0.0,3.773104736943524,0.0,-0.0
1546,15.46,13.3145738381421,10.0,5.0,0.025159835795461192,0.025159835795461192,0.0,3.773975369319179,0.0,-0.0
1547,15.47,13.317090402371317,10.0,5.0,0.025165642292161373,0.025165642292161373,0.0,3.774846343824206,0.0,-0.0
1548,15.48,13.31960754747841,10.0,5.0,0.02517145107093574,0.02517145107093574,0.0,3.7757176606403613,0.0,-0.0
1549,15.49,13.32212527369171,10.0,5.0,0.025177262132996876,0.025177262132996876,0.0,3.7765893199495313,0.0,-0.0
1550,15.5,13.324643581239666,10.0,5.0,0.025183075479558063,0.025183075479558063,0.0,3.777461321933709,0.0,-0.0
1551,15.51,13.32716247035085,10.0,5.0,0.025188891111833433,0.025188891111833433,0.0,3.778333666775015,0.0,-0.0
1552,15.52,13.329681941253954,10.0,5.0,0.025194709031037828,0.025194709031037828,0.0,3.779206354655674,0.0,-0.0
1553,15.530000000000001,13.332201994177792,10.0,5.0,0.02520052923838697,0.02520052923838697,0.0,3.7800793857580453,0.0,-0.0
1554,15.540000000000001,13.334722629351301,10.0,5.0,0.025206351735097308,0.025206351735097308,0.0,3.7809527602645963,0.0,-0.0
1555,15.55,13.33724384700354,10.0,5.0,0.025212176522386023,0.025212176522386023,0.0,3.781826478357903,0.0,-0.0
1556,15.56,13.339765647363688,10.0,5.0,0.025218003601471167,0.025218003601471167,0.0,3.782700540220675,0.0,-0.0
1557,15.57,13.342288030661045,10.0,5.0,0.02522383297357157,0.02522383297357157,0.0,3.7835749460357353,0.0,-0.0
1558,15.58,13.344810997125036,10.0,5.0,0.02522966463990679,0.02522966463990679,0.0,3.7844496959860185,0.0,-0.0
1559,15.59,13.347334546985206,10.0,5.0,0.025235498601697236,0.025235498601697236,0.0,3.7853247902545855,0.0,-0.0
1560,15.6,13.349858680471222,10.0,5.0,0.02524133486016405,0.02524133486016405,0.0,3.7862002290246073,0.0,-0.0
1561,15.610000000000001,13.352383397812874,10.0,5.0,0.025247173416529198,0.025247173416529198,0.0,3.7870760124793796,0.0,-0.0
1562,15.620000000000001,13.354908699240076,10.0,5.0,0.025253014272015414,0.025253014272015414,0.0,3.7879521408023122,0.0,-0.0
1563,15.63,13.35743458498286,10.0,5.0,0.025258857427846268,0.025258857427846268,0.0,3.78882861417694,0.0,-0.0
1564,15.64,13.359961055271384,10.0,5.0,0.02526470288524604,0.02526470288524604,0.0,3.789705432786906,0.0,-0.0
1565,15.65,13.362488110335928,10.0,5.0,0.025270550645439874,0.025270550645439874,0.0,3.790582596815981,0.0,-0.0
1566,15.66,13.365015750406894,10.0,5.0,0.025276400709653653,0.025276400709653653,0.0,3.791460106448048,0.0,-0.0
1567,15.67,13.367543975714804,10.0,5.0,0.025282253079114084,0.025282253079114084,0.0,3.7923379618671125,0.0,-0.0
1568,15.68,13.37007278649031,10.0,5.0,0.025288107755048642,0.025288107755048642,0.0,3.7932161632572963,0.0,-0.0
1569,15.69,13.372602182964178,10.0,5.0,0.025293964738685615,0.025293964738685615,0.0,3.794094710802842,0.0,-0.0
1570,15.700000000000001,13.375132165367303,10.0,5.0,0.025299824031254088,0.025299824031254088,0.0,3.794973604688113,0.0,-0.0
1571,15.71,13.377662733930702,10.0,5.0,0.025305685633983912,0.025305685633983912,0.0,3.7958528450975866,0.0,-0.0
1572,15.72,13.380193888885513,10.0,5.0,0.025311549548105754,0.025311549548105754,0.0,3.796732432215863,0.0,-0.0
1573,15.73,13.382725630462998,10.0,5.0,0.025317415774851065,0.025317415774851065,0.0,3.7976123662276597,0.0,-0.0
1574,15.74,13.385257958894544,10.0,5.0,0.025323284315452086,0.025323284315452086,0.0,3.798492647317813,0.0,-0.0
1575,15.75,13.387790874411658,10.0,5.0,0.02532915517114188,0.02532915517114188,0.0,3.7993732756712824,0.0,-0.0
1576,15.76,13.390324377245975,10.0,5.0,0.025335028343154316,0.025335028343154316,0.0,3.8002542514731474,0.0,-0.0
1577,15.77,13.392858467629248,10.0,5.0,0.025340903832724002,0.025340903832724002,0.0,3.8011355749086,0.0,-0.0
1578,15.780000000000001,13.395393145793356,10.0,5.0,0.025346781641086353,0.025346781641086353,0.0,3.802017246162953,0.0,-0.0
1579,15.790000000000001,13.397928411970303,10.0,5.0,0.025352661769477657,0.025352661769477657,0.0,3.8028992654216487,0.0,-0.0
1580,15.8,13.400464266392216,10.0,5.0,0.02535854421913495,0.02535854421913495,0.0,3.8037816328702423,0.0,-0.0
1581,15.81,13.403000709291346,10.0,5.0,0.025364428991296005,0.025364428991296005,0.0,3.8046643486944007,0.0,-0.0
1582,15.82,13.405537740900066,10.0,5.0,0.025370316087199515,0.025370316087199515,0.0,3.8055474130799274,0.0,-0.0
1583,15.83,13.408075361450875,10.0,5.0,0.025376205508084903,0.025376205508084903,0.0,3.8064308262127353,0.0,-0.0
1584,15.84,13.410613571176395,10.0,5.0,0.025382097255192394,0.025382097255192394,0.0,3.8073145882788593,0.0,-0.0
1585,15.85,13.413152370309371,10.0,5.0,0.02538799132976306,0.02538799132976306,0.0,3.8081986994644588,0.0,-0.0
1586,15.860000000000001,13.415691759082675,10.0,5.0,0.025393887733038686,0.025393887733038686,0.0,3.809083159955803,0.0,-0.0
1587,15.870000000000001,13.4182317377293,10.0,5.0,0.02539978646626196,0.02539978646626196,0.0,3.809967969939294,0.0,-0.0
1588,15.88,13.420772306482368,10.0,5.0,0.02540568753067632,0.02540568753067632,0.0,3.8108531296014476,0.0,-0.0
1589,15.89,13.42331346557512,10.0,5.0,0.02541159092752603,0.02541159092752603,0.0,3.8117386391289045,0.0,-0.0
1590,15.9,13.425855215240926,10.0,5.0,0.025417496658056104,0.025417496658056104,0.0,3.8126244987084155,0.0,-0.0
1591,15.91,13.428397555713277,10.0,5.0,0.025423404723512465,0.025423404723512465,0.0,3.81351070852687,0.0,-0.0
1592,15.92,13.43094048722579,10.0,5.0,0.025429315125141724,0.025429315125141724,0.0,3.8143972687712586,0.0,-0.0
1593,15.93,13.43348401001221,10.0,5.0,0.025435227864191376,0.025435227864191376,0.0,3.8152841796287063,0.0,-0.0
1594,15.94,13.4360281243064,10.0,5.0,0.025441142941909727,0.025441142941909727,0.0,3.816171441286459,0.0,-0.0
1595,15.950000000000001,13.438572830342356,10.0,5.0,0.02544706035954585,0.02544706035954585,0.0,3.817059053931877,0.0,-0.0
1596,15.96,13.44111812835419,10.0,5.0,0.025452980118349604,0.025452980118349604,0.0,3.8179470177524406,0.0,-0.0
1597,15.97,13.443664018576149,10.0,5.0,0.025458902219571776,0.025458902219571776,0.0,3.8188353329357665,0.0,-0.0
1598,15.98,13.446210501242595,10.0,5.0,0.025464826664463813,0.025464826664463813,0.0,3.8197239996695718,0.0,-0.0
1599,15.99,13.448757576588022,10.0,5.0,0.025470753454278055,0.025470753454278055,0.0,3.8206130181417084,0.0,-0.0
1600,16.0,13.451305244847049,10.0,5.0,0.025476682590267637,0.025476682590267637,0.0,3.8215023885401456,0.0,-0.0
1601,16.01,13.453853506254418,10.0,5.0,0.025482614073686512,0.025482614073686512,0.0,3.822392111052977,0.0,-0.0
1602,16.02,13.456402361044997,10.0,5.0,0.025488547905789447,0.025488547905789447,0.0,3.823282185868417,0.0,-0.0
1603,16.03,13.458951809453781,10.0,5.0,0.025494484087832,0.025494484087832,0.0,3.8241726131748,0.0,-0.0
1604,16.04,13.461501851715889,10.0,5.0,0.025500422621070575,0.025500422621070575,0.0,3.8250633931605864,0.0,-0.0
1605,16.05,13.464052488066566,10.0,5.0,0.025506363506762348,0.025506363506762348,0.0,3.8259545260143524,0.0,-0.0
1606,16.06,13.466603718741181,10.0,5.0,0.02551230674616534,0.02551230674616534,0.0,3.826846011924801,0.0,-0.0
1607,16.07,13.469155543975235,10.0,5.0,0.025518252340538367,0.025518252340538367,0.0,3.827737851080755,0.0,-0.0
1608,16.080000000000002,13.471707964004349,10.0,5.0,0.02552420029114109,0.02552420029114109,0.0,3.8286300436711636,0.0,-0.0
1609,16.09,13.474260979064272,10.0,5.0,0.02553015059923394,0.02553015059923394,0.0,3.8295225898850913,0.0,-0.0
1610,16.1,13.47681458939088,10.0,5.0,0.025536103266078178,0.025536103266078178,0.0,3.8304154899117266,0.0,-0.0
1611,16.11,13.479368795220173,10.0,5.0,0.02554205829293597,0.02554205829293597,0.0,3.8313087439403954,0.0,-0.0
1612,16.12,13.481923596788281,10.0,5.0,0.025548015681070152,0.025548015681070152,0.0,3.8322023521605226,0.0,-0.0
1613,16.13,13.484478994331456,10.0,5.0,0.025553975431744452,0.025553975431744452,0.0,3.8330963147616677,0.0,-0.0
1614,16.14,13.487034988086078,10.0,5.0,0.025559937546223453,0.025559937546223453,0.0,3.833990631933518,0.0,-0.0
1615,16.15,13.489591578288655,10.0,5.0,0.025565902025772507,0.025565902025772507,0.0,3.834885303865876,0.0,-0.0
1616,16.16,13.492148765175822,10.0,5.0,0.025571868871657768,0.025571868871657768,0.0,3.835780330748665,0.0,-0.0
1617,16.17,13.494706548984336,10.0,5.0,0.025577838085146284,0.025577838085146284,0.0,3.836675712771943,0.0,-0.0
1618,16.18,13.497264929951086,10.0,5.0,0.025583809667505897,0.025583809667505897,0.0,3.8375714501258846,0.0,-0.0
1619,16.19,13.499823908313086,10.0,5.0,0.025589783620005167,0.025589783620005167,0.0,3.838467543000775,0.0,-0.0
1620,16.2,13.502383484307478,10.0,5.0,0.025595759943913655,0.025595759943913655,0.0,3.839363991587048,0.0,-0.0
1621,16.21,13.504943658171527,10.0,5.0,0.025601738640501605,0.025601738640501605,0.0,3.8402607960752406,0.0,-0.0
1622,16.22,13.507504430142632,10.0,5.0,0.025607719711040144,0.025607719711040144,0.0,3.841157956656022,0.0,-0.0
1623,16.23,13.510065800458312,10.0,5.0,0.02561370315680121,0.02561370315680121,0.0,3.8420554735201815,0.0,-0.0
1624,16.240000000000002,13.512627769356218,10.0,5.0,0.025619688979057604,0.025619688979057604,0.0,3.8429533468586405,0.0,-0.0
1625,16.25,13.515190337074126,10.0,5.0,0.025625677179082856,0.025625677179082856,0.0,3.8438515768624284,0.0,-0.0
1626,16.26,13.51775350384994,10.0,5.0,0.025631667758151455,0.025631667758151455,0.0,3.8447501637227184,0.0,-0.0
1627,16.27,13.520317269921694,10.0,5.0,0.02563766071753856,0.02563766071753856,0.0,3.8456491076307837,0.0,-0.0
1628,16.28,13.522881635527547,10.0,5.0,0.02564365605852031,0.02564365605852031,0.0,3.846548408778047,0.0,-0.0
1629,16.29,13.525446600905784,10.0,5.0,0.025649653782373594,0.025649653782373594,0.0,3.847448067356039,0.0,-0.0
1630,16.3,13.528012166294822,10.0,5.0,0.0256556538903761,0.0256556538903761,0.0,3.848348083556415,0.0,-0.0
1631,16.31,13.530578331933203,10.0,5.0,0.02566165638380644,0.02566165638380644,0.0,3.849248457570966,0.0,-0.0
1632,16.32,13.533145098059597,10.0,5.0,0.025667661263943937,0.025667661263943937,0.0,3.8501491895915905,0.0,-0.0
1633,16.330000000000002,13.535712464912804,10.0,5.0,0.02567366853206888,0.02567366853206888,0.0,3.8510502798103317,0.0,-0.0
1634,16.34,13.53828043273175,10.0,5.0,0.025679678189462235,0.025679678189462235,0.0,3.851951728419335,0.0,-0.0
1635,16.35,13.54084900175549,10.0,5.0,0.025685690237405936,0.025685690237405936,0.0,3.8528535356108904,0.0,-0.0
1636,16.36,13.543418172223207,10.0,5.0,0.02569170467718268,0.02569170467718268,0.0,3.853755701577402,0.0,-0.0
1637,16.37,13.545987944374215,10.0,5.0,0.025697721510075974,0.025697721510075974,0.0,3.854658226511396,0.0,-0.0
1638,16.38,13.548558318447952,10.0,5.0,0.02570374073737026,0.02570374073737026,0.0,3.855561110605539,0.0,-0.0
1639,16.39,13.551129294683987,10.0,5.0,0.0257097623603507,0.0257097623603507,0.0,3.8564643540526053,0.0,-0.0
1640,16.4,13.553700873322017,10.0,5.0,0.025715786380303352,0.025715786380303352,0.0,3.857367957045503,0.0,-0.0
1641,16.41,13.556273054601869,10.0,5.0,0.02572181279851507,0.02572181279851507,0.0,3.8582719197772604,0.0,-0.0
1642,16.42,13.558845838763496,10.0,5.0,0.025727841616273617,0.025727841616273617,0.0,3.8591762424410425,0.0,-0.0
1643,16.43,13.561419226046983,10.0,5.0,0.0257338728348675,0.0257338728348675,0.0,3.860080925230125,0.0,-0.0
1644,16.44,13.563993216692541,10.0,5.0,0.025739906455586135,0.025739906455586135,0.0,3.8609859683379204,0.0,-0.0
1645,16.45,13.566567810940514,10.0,5.0,0.02574594247971972,0.02574594247971972,0.0,3.8618913719579577,0.0,-0.0
1646,16.46,13.56914300903137,10.0,5.0,0.025751980908559322,0.025751980908559322,0.0,3.8627971362838984,0.0,-0.0
1647,16.47,13.57171881120571,10.0,5.0,0.025758021743396895,0.025758021743396895,0.0,3.863703261509534,0.0,-0.0
1648,16.48,13.574295217704263,10.0,5.0,0.0257640649855251,0.0257640649855251,0.0,3.864609747828765,0.0,-0.0
1649,16.490000000000002,13.576872228767886,10.0,5.0,0.025770110636237555,0.025770110636237555,0.0,3.865516595435633,0.0,-0.0
1650,16.5,13.579449844637569,10.0,5.0,0.025776158696828658,0.025776158696828658,0.0,3.8664238045242985,0.0,-0.0
1651,16.51,13.582028065554429,10.0,5.0,0.025782209168593716,0.025782209168593716,0.0,3.8673313752890572,0.0,-0.0
1652,16.52,13.584606891759712,10.0,5.0,0.0257882620528288,0.0257882620528288,0.0,3.86823930792432,0.0,-0.0
1653,16.53,13.587186323494794,10.0,5.0,0.025794317350830886,0.025794317350830886,0.0,3.8691476026246328,0.0,-0.0
1654,16.54,13.589766361001184,10.0,5.0,0.025800375063897693,0.025800375063897693,0.0,3.870056259584654,0.0,-0.0
1655,16.55,13.592347004520516,10.0,5.0,0.025806435193327926,0.025806435193327926,0.0,3.870965278999189,0.0,-0.0
1656,16.56,13.594928254294558,10.0,5.0,0.025812497740421023,0.025812497740421023,0.0,3.8718746610631536,0.0,-0.0
1657,16.57,13.597510110565207,10.0,5.0,0.025818562706477335,0.025818562706477335,0.0,3.8727844059716,0.0,-0.0
1658,16.580000000000002,13.600092573574486,10.0,5.0,0.025824630092797982,0.025824630092797982,0.0,3.8736945139196974,0.0,-0.0
1659,16.59,13.602675643564554,10.0,5.0,0.025830699900685018,0.025830699900685018,0.0,3.874604985102753,0.0,-0.0
1660,16.6,13.605259320777698,10.0,5.0,0.02583677213144126,0.02583677213144126,0.0,3.875515819716189,0.0,-0.0
1661,16.61,13.607843605456335,10.0,5.0,0.025842846786370464,0.025842846786370464,0.0,3.8764270179555695,0.0,-0.0
1662,16.62,13.610428497843012,10.0,5.0,0.02584892386677716,0.02584892386677716,0.0,3.877338580016574,0.0,-0.0
1663,16.63,13.613013998180408,10.0,5.0,0.02585500337396672,0.02585500337396672,0.0,3.878250506095008,0.0,-0.0
1664,16.64,13.615600106711332,10.0,5.0,0.02586108530924544,0.02586108530924544,0.0,3.879162796386816,0.0,-0.0
1665,16.65,13.618186823678723,10.0,5.0,0.025867169673920422,0.025867169673920422,0.0,3.880075451088063,0.0,-0.0
1666,16.66,13.620774149325653,10.0,5.0,0.02587325646929958,0.02587325646929958,0.0,3.8809884703949367,0.0,-0.0
1667,16.67,13.623362083895323,10.0,5.0,0.025879345696691734,0.025879345696691734,0.0,3.8819018545037602,0.0,-0.0
1668,16.68,13.625950627631063,10.0,5.0,0.025885437357406536,0.025885437357406536,0.0,3.88281560361098,0.0,-0.0
1669,16.69,13.628539780776338,10.0,5.0,0.0258915314527545,0.0258915314527545,0.0,3.883729717913175,0.0,-0.0
1670,16.7,13.631129543574742,10.0,5.0,0.025897627984046965,0.025897627984046965,0.0,3.8846441976070447,0.0,-0.0
1671,16.71,13.633719916270001,10.0,5.0,0.025903726952596164,0.025903726952596164,0.0,3.8855590428894247,0.0,-0.0
1672,16.72,13.636310899105974,10.0,5.0,0.025909828359715146,0.025909828359715146,0.0,3.886474253957272,0.0,-0.0
1673,16.73,13.638902492326645,10.0,5.0,0.02591593220671782,0.02591593220671782,0.0,3.8873898310076727,0.0,-0.0
1674,16.740000000000002,13.641494696176137,10.0,5.0,0.025922038494919003,0.025922038494919003,0.0,3.8883057742378506,0.0,-0.0
1675,16.75,13.6440875108987,10.0,5.0,0.025928147225634298,0.025928147225634298,0.0,3.889222083845145,0.0,-0.0
1676,16.76,13.646680936738719,10.0,5.0,0.02593425840018018,0.02593425840018018,0.0,3.890138760027027,0.0,-0.0
1677,16.77,13.649274973940706,10.0,5.0,0.025940372019874012,0.025940372019874012,0.0,3.8910558029811018,0.0,-0.0
1678,16.78,13.65186962274931,10.0,5.0,0.025946488086033975,0.025946488086033975,0.0,3.8919732129050963,0.0,-0.0
1679,16.79,13.654464883409307,10.0,5.0,0.02595260659997916,0.02595260659997916,0.0,3.8928909899968738,0.0,-0.0
1680,16.8,13.65706075616561,10.0,5.0,0.025958727563029464,0.025958727563029464,0.0,3.8938091344544197,0.0,-0.0
1681,16.81,13.659657241263261,10.0,5.0,0.025964850976505683,0.025964850976505683,0.0,3.8947276464758525,0.0,-0.0
1682,16.82,13.662254338947434,10.0,5.0,0.025970976841729446,0.025970976841729446,0.0,3.895646526259417,0.0,-0.0
1683,16.830000000000002,13.664852049463438,10.0,5.0,0.025977105160023238,0.025977105160023238,0.0,3.8965657740034856,0.0,-0.0
1684,16.84,13.667450373056708,10.0,5.0,0.02598323593271044,0.02598323593271044,0.0,3.8974853899065662,0.0,-0.0
1685,16.85,13.67004930997282,10.0,5.0,0.02598936916111528,0.02598936916111528,0.0,3.8984053741672917,0.0,-0.0
1686,16.86,13.672648860457477,10.0,5.0,0.025995504846562816,0.025995504846562816,0.0,3.899325726984422,0.0,-0.0
1687,16.87,13.675249024756514,10.0,5.0,0.026001642990379024,0.026001642990379024,0.0,3.9002464485568535,0.0,-0.0
1688,16.88,13.677849803115903,10.0,5.0,0.02600778359389068,0.02600778359389068,0.0,3.901167539083602,0.0,-0.0
1689,16.89,13.680451195781746,10.0,5.0,0.02601392665842552,0.02601392665842552,0.0,3.9020889987638276,0.0,-0.0
1690,16.9,13.683053203000277,10.0,5.0,0.026020072185312024,0.026020072185312024,0.0,3.9030108277968036,0.0,-0.0
1691,16.91,13.685655825017864,10.0,5.0,0.026026220175879647,0.026026220175879647,0.0,3.903933026381947,0.0,-0.0
1692,16.92,13.688259062081011,10.0,5.0,0.02603237063145863,0.02603237063145863,0.0,3.9048555947187946,0.0,-0.0
1693,16.93,13.69086291443635,10.0,5.0,0.026038523553380155,0.026038523553380155,0.0,3.905778533007023,0.0,-0.0
1694,16.94,13.693467382330647,10.0,5.0,0.026044678942976202,0.026044678942976202,0.0,3.9067018414464303,0.0,-0.0
1695,16.95,13.696072466010806,10.0,5.0,0.02605083680157963,0.02605083680157963,0.0,3.9076255202369445,0.0,-0.0
1696,16.96,13.698678165723859,10.0,5.0,0.026056997130524232,0.026056997130524232,0.0,3.9085495695786348,0.0,-0.0
1697,16.97,13.701284481716973,10.0,5.0,0.02606315993114461,0.02606315993114461,0.0,3.9094739896716915,0.0,-0.0
