step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
179,20.337075594053537,20.0,5.0,0.019147913568313673,0.019147913568313673,0.0,42.18873172202377
180,20.338990868851056,20.0,5.0,0.019152747975197993,0.019152747975197993,0.0,42.18738511306551
181,20.340906627302196,20.0,5.0,0.01915758451140185,0.01915758451140185,0.0,42.186038208042326
182,20.34282286962002,20.0,5.0,0.019162423178223142,0.019162423178223142,0.0,42.184691006841966
183,20.344739596017714,20.0,5.0,0.01916726397696077,0.01916726397696077,0.0,42.18334350935212
184,20.346656806708605,20.0,5.0,0.01917210690891458,0.01917210690891458,0.0,42.18199571546042
185,20.348574501906143,20.0,5.0,0.019176951975385423,0.019176951975385423,0.0,42.18064762505444
186,20.35049268182391,20.0,5.0,0.01918179917767516,0.01918179917767516,0.0,42.1792992380217
187,20.352411346675616,20.0,5.0,0.01918664851708664,0.01918664851708664,0.0,42.177950554249655
188,20.354330496675107,20.0,5.0,0.019191499994923703,0.019191499994923703,0.0,42.176601573625724
189,20.356250132036358,20.0,5.0,0.01919635361249115,0.01919635361249115,0.0,42.17525229603724
190,20.35817025297347,20.0,5.0,0.019201209371094857,0.019201209371094857,0.0,42.173902721371505
191,20.360090859700673,20.0,5.0,0.0192060672720416,0.0192060672720416,0.0,42.17255284951575
192,20.362011952432336,20.0,5.0,0.019210927316639204,0.019210927316639204,0.0,42.17120268035717
193,20.363933531382955,20.0,5.0,0.01921578950619648,0.01921578950619648,0.0,42.16985221378287
194,20.365855596767158,20.0,5.0,0.019220653842023247,0.019220653842023247,0.0,42.16850144967991
195,20.3677781487997,20.0,5.0,0.019225520325430314,0.019225520325430314,0.0,42.16715038793531
196,20.369701187695473,20.0,5.0,0.019230388957729494,0.019230388957729494,0.0,42.16579902843601
197,20.371624713669497,20.0,5.0,0.01923525974023359,0.01923525974023359,0.0,42.16444737106892
198,20.373548726936924,20.0,5.0,0.019240132674256432,0.019240132674256432,0.0,42.16309541572085
199,20.375473227713037,20.0,5.0,0.019245007761112834,0.019245007761112834,0.0,42.161743162278604
200,20.377398216213248,20.0,5.0,0.019249885002118612,0.019249885002118612,0.0,42.16039061062891
201,20.379323692653106,20.0,5.0,0.019254764398590554,0.019254764398590554,0.0,42.15903776065841
