step,time_s,x_mm,y_mm,z_mm,odor,forward_cmd,turn_cmd,wing_Hz,left_leg,right_leg
867,8.67,21.781940880010364,20.0,5.0,0.023057750430183724,0.023057750430183724,0.0,3.4586625645275584,0.0,-0.0
868,8.68,21.78424732195079,20.0,5.0,0.02306441940427821,0.02306441940427821,0.0,3.4596629106417316,0.0,-0.0
869,8.69,21.786554431119946,20.0,5.0,0.023071091691542474,0.023071091691542474,0.0,3.4606637537313714,0.0,-0.0
870,8.700000000000001,21.788862207849366,20.0,5.0,0.023077767294221264,0.023077767294221264,0.0,3.4616650941331897,0.0,-0.0
871,8.71,21.79117065247082,20.0,5.0,0.02308444621456119,0.02308444621456119,0.0,3.4626669321841783,0.0,-0.0
872,8.72,21.793479765316302,20.0,5.0,0.02309112845481073,0.02309112845481073,0.0,3.4636692682216093,0.0,-0.0
873,8.73,21.795789546718023,20.0,5.0,0.023097814017220223,0.023097814017220223,0.0,3.4646721025830334,0.0,-0.0
874,8.74,21.79809999700843,20.0,5.0,0.02310450290404192,0.02310450290404192,0.0,3.465675435606288,0.0,-0.0
875,8.75,21.80041111652018,20.0,5.0,0.02311119511752989,0.02311119511752989,0.0,3.4666792676294835,0.0,-0.0
876,8.76,21.802722905586176,20.0,5.0,0.02311789065994012,0.02311789065994012,0.0,3.4676835989910177,0.0,-0.0
877,8.77,21.805035364539528,20.0,5.0,0.02312458953353045,0.02312458953353045,0.0,3.4686884300295673,0.0,-0.0
878,8.78,21.807348493713583,20.0,5.0,0.023131291740560604,0.023131291740560604,0.0,3.4696937610840908,0.0,-0.0
879,8.790000000000001,21.809662293441914,20.0,5.0,0.023137997283292203,0.023137997283292203,0.0,3.47069959249383,0.0,-0.0
880,8.8,21.81197676405831,20.0,5.0,0.02314470616398876,0.02314470616398876,0.0,3.471705924598314,0.0,-0.0
881,8.81,21.814291905896802,20.0,5.0,0.023151418384915606,0.023151418384915606,0.0,3.472712757737341,0.0,-0.0
882,8.82,21.816607719291635,20.0,5.0,0.023158133948340032,0.023158133948340032,0.0,3.4737200922510048,0.0,-0.0
883,8.83,21.81892420457729,20.0,5.0,0.023164852856531182,0.023164852856531182,0.0,3.4747279284796773,0.0,-0.0
884,8.84,21.821241362088465,20.0,5.0,0.023171575111760115,0.023171575111760115,0.0,3.475736266764017,0.0,-0.0
885,8.85,21.823559192160094,20.0,5.0,0.02317830071629974,0.02317830071629974,0.0,3.476745107444961,0.0,-0.0
886,8.86,21.825877695127335,20.0,5.0,0.0231850296724249,0.0231850296724249,0.0,3.477754450863735,0.0,-0.0
887,8.870000000000001,21.828196871325577,20.0,5.0,0.023191761982412327,0.023191761982412327,0.0,3.478764297361849,0.0,-0.0
888,8.88,21.830516721090433,20.0,5.0,0.02319849764854062,0.02319849764854062,0.0,3.4797746472810926,0.0,-0.0
889,8.89,21.83283724475774,20.0,5.0,0.02320523667309032,0.02320523667309032,0.0,3.480785500963548,0.0,-0.0
890,8.9,21.835158442663577,20.0,5.0,0.02321197905834381,0.02321197905834381,0.0,3.4817968587515713,0.0,-0.0
891,8.91,21.837480315144234,20.0,5.0,0.02321872480658546,0.02321872480658546,0.0,3.482808720987819,0.0,-0.0
892,8.92,21.839802862536242,20.0,5.0,0.023225473920101464,0.023225473920101464,0.0,3.4838210880152194,0.0,-0.0
893,8.93,21.84212608517636,20.0,5.0,0.023232226401179962,0.023232226401179962,0.0,3.4848339601769944,0.0,-0.0
894,8.94,21.84444998340157,20.0,5.0,0.023238982252111004,0.023238982252111004,0.0,3.485847337816651,0.0,-0.0
895,8.950000000000001,21.84677455754909,20.0,5.0,0.02324574147518654,0.02324574147518654,0.0,3.486861221277981,0.0,-0.0
896,8.96,21.84909980795636,20.0,5.0,0.023252504072700443,0.023252504072700443,0.0,3.4878756109050664,0.0,-0.0
897,8.97,21.851425734961055,20.0,5.0,0.02325927004694848,0.02325927004694848,0.0,3.4888905070422718,0.0,-0.0
898,8.98,21.853752338901078,20.0,5.0,0.023266039400228318,0.023266039400228318,0.0,3.4899059100342478,0.0,-0.0
899,8.99,21.856079620114564,20.0,5.0,0.023272812134839612,0.023272812134839612,0.0,3.490921820225942,0.0,-0.0
900,9.0,21.85840757893987,20.0,5.0,0.02327958825308387,0.02327958825308387,0.0,3.4919382379625805,0.0,-0.0
901,9.01,21.860736215715598,20.0,5.0,0.023286367757264562,0.023286367757264562,0.0,3.4929551635896843,0.0,-0.0
902,9.02,21.863065530780567,20.0,5.0,0.023293150649687015,0.023293150649687015,0.0,3.493972597453052,0.0,-0.0
903,9.03,21.865395524473833,20.0,5.0,0.02329993693265856,0.02329993693265856,0.0,3.494990539898784,0.0,-0.0
904,9.040000000000001,21.867726197134683,20.0,5.0,0.023306726608488416,0.023306726608488416,0.0,3.4960089912732624,0.0,-0.0
905,9.05,21.870057549102633,20.0,5.0,0.023313519679487724,0.023313519679487724,0.0,3.4970279519231586,0.0,-0.0
906,9.06,21.872389580717428,20.0,5.0,0.023320316147969585,0.023320316147969585,0.0,3.498047422195438,0.0,-0.0
907,9.07,21.874722292319053,20.0,5.0,0.02332711601624899,0.02332711601624899,0.0,3.4990674024373485,0.0,-0.0
908,9.08,21.87705568424772,20.0,5.0,0.023333919286642916,0.023333919286642916,0.0,3.5000878929964374,0.0,-0.0
909,9.09,21.879389756843864,20.0,5.0,0.023340725961470212,0.023340725961470212,0.0,3.5011088942205317,0.0,-0.0
910,9.1,21.88172451044817,20.0,5.0,0.02334753604305172,0.02334753604305172,0.0,3.502130406457758,0.0,-0.0
911,9.11,21.88405994540154,20.0,5.0,0.023354349533710208,0.023354349533710208,0.0,3.5031524300565313,0.0,-0.0
912,9.120000000000001,21.886396062045115,20.0,5.0,0.023361166435770346,0.023361166435770346,0.0,3.504174965365552,0.0,-0.0
913,9.13,21.88873286072027,20.0,5.0,0.023367986751558805,0.023367986751558805,0.0,3.5051980127338207,0.0,-0.0
914,9.14,21.89107034176861,20.0,5.0,0.023374810483404163,0.023374810483404163,0.0,3.5062215725106243,0.0,-0.0
915,9.15,21.893408505531973,20.0,5.0,0.02338163763363697,0.02338163763363697,0.0,3.5072456450455456,0.0,-0.0
916,9.16,21.89574735235243,20.0,5.0,0.023388468204589688,0.023388468204589688,0.0,3.5082702306884532,0.0,-0.0
917,9.17,21.89808688257229,20.0,5.0,0.02339530219859675,0.02339530219859675,0.0,3.5092953297895124,0.0,-0.0
918,9.18,21.900427096534088,20.0,5.0,0.02340213961799458,0.02340213961799458,0.0,3.5103209426991873,0.0,-0.0
919,9.19,21.9027679945806,20.0,5.0,0.02340898046512149,0.02340898046512149,0.0,3.5113470697682234,0.0,-0.0
920,9.200000000000001,21.90510957705483,20.0,5.0,0.023415824742317768,0.023415824742317768,0.0,3.5123737113476654,0.0,-0.0
921,9.21,21.907451844300024,20.0,5.0,0.02342267245192569,0.02342267245192569,0.0,3.5134008677888535,0.0,-0.0
922,9.22,21.909794796659654,20.0,5.0,0.023429523596289466,0.023429523596289466,0.0,3.51442853944342,0.0,-0.0
923,9.23,21.91213843447743,20.0,5.0,0.023436378177755266,0.023436378177755266,0.0,3.51545672666329,0.0,-0.0
924,9.24,21.914482758097297,20.0,5.0,0.023443236198671256,0.023443236198671256,0.0,3.5164854298006882,0.0,-0.0
925,9.25,21.916827767863435,20.0,5.0,0.023450097661387496,0.023450097661387496,0.0,3.5175146492081244,0.0,-0.0
926,9.26,21.91917346412026,20.0,5.0,0.02345696256825608,0.02345696256825608,0.0,3.5185443852384117,0.0,-0.0
927,9.27,21.921519847212423,20.0,5.0,0.02346383092163106,0.02346383092163106,0.0,3.5195746382446593,0.0,-0.0
928,9.28,21.92386691748481,20.0,5.0,0.023470702723868444,0.023470702723868444,0.0,3.5206054085802667,0.0,-0.0
929,9.290000000000001,21.92621467528254,20.0,5.0,0.0234775779773262,0.0234775779773262,0.0,3.5216366965989296,0.0,-0.0
930,9.3,21.928563120950976,20.0,5.0,0.023484456684364313,0.023484456684364313,0.0,3.5226685026546467,0.0,-0.0
931,9.31,21.93091225483571,20.0,5.0,0.023491338847344712,0.023491338847344712,0.0,3.523700827101707,0.0,-0.0
932,9.32,21.933262077282574,20.0,5.0,0.02349822446863131,0.02349822446863131,0.0,3.5247336702946965,0.0,-0.0
933,9.33,21.935612588637632,20.0,5.0,0.02350511355059,0.02350511355059,0.0,3.5257670325884995,0.0,-0.0
934,9.34,21.937963789247192,20.0,5.0,0.023512006095588657,0.023512006095588657,0.0,3.5268009143382986,0.0,-0.0
935,9.35,21.940315679457793,20.0,5.0,0.023518902105997164,0.023518902105997164,0.0,3.5278353158995746,0.0,-0.0
936,9.36,21.942668259616212,20.0,5.0,0.02352580158418736,0.02352580158418736,0.0,3.5288702376281043,0.0,-0.0
937,9.370000000000001,21.945021530069464,20.0,5.0,0.023532704532533075,0.023532704532533075,0.0,3.529905679879961,0.0,-0.0
938,9.38,21.947375491164806,20.0,5.0,0.023539610953410128,0.023539610953410128,0.0,3.530941643011519,0.0,-0.0
939,9.39,21.949730143249724,20.0,5.0,0.02354652084919636,0.02354652084919636,0.0,3.531978127379454,0.0,-0.0
940,9.4,21.95208548667195,20.0,5.0,0.02355343422227155,0.02355343422227155,0.0,3.5330151333407325,0.0,-0.0
941,9.41,21.954441521779454,20.0,5.0,0.023560351075017534,0.023560351075017534,0.0,3.53405266125263,0.0,-0.0
942,9.42,21.956798248920435,20.0,5.0,0.02356727140981813,0.02356727140981813,0.0,3.5350907114727197,0.0,-0.0
943,9.43,21.95915566844334,20.0,5.0,0.023574195229059125,0.023574195229059125,0.0,3.5361292843588688,0.0,-0.0
944,9.44,21.961513780696855,20.0,5.0,0.023581122535128295,0.023581122535128295,0.0,3.5371683802692444,0.0,-0.0
945,9.450000000000001,21.963872586029897,20.0,5.0,0.023588053330415495,0.023588053330415495,0.0,3.5382079995623243,0.0,-0.0
946,9.46,21.966232084791628,20.0,5.0,0.023594987617312532,0.023594987617312532,0.0,3.53924814259688,0.0,-0.0
947,9.47,21.96859227733145,20.0,5.0,0.02360192539821322,0.02360192539821322,0.0,3.5402888097319827,0.0,-0.0
948,9.48,21.970953163999003,20.0,5.0,0.02360886667551337,0.02360886667551337,0.0,3.5413300013270055,0.0,-0.0
949,9.49,21.973314745144165,20.0,5.0,0.023615811451610853,0.023615811451610853,0.0,3.542371717741628,0.0,-0.0
950,9.5,21.975677021117058,20.0,5.0,0.02362275972890551,0.02362275972890551,0.0,3.5434139593358265,0.0,-0.0
951,9.51,21.978039992268037,20.0,5.0,0.023629711509799225,0.023629711509799225,0.0,3.5444567264698836,0.0,-0.0
952,9.52,21.980403658947708,20.0,5.0,0.023636666796695866,0.023636666796695866,0.0,3.54550001950438,0.0,-0.0
953,9.53,21.982768021506907,20.0,5.0,0.023643625592001345,0.023643625592001345,0.0,3.546543838800202,0.0,-0.0
954,9.540000000000001,21.98513308029672,20.0,5.0,0.023650587898123566,0.023650587898123566,0.0,3.547588184718535,0.0,-0.0
955,9.55,21.987498835668468,20.0,5.0,0.02365755371747253,0.02365755371747253,0.0,3.5486330576208798,0.0,-0.0
956,9.56,21.989865287973714,20.0,5.0,0.02366452305246018,0.02366452305246018,0.0,3.549678457869027,0.0,-0.0
957,9.57,21.992232437564265,20.0,5.0,0.023671495905500484,0.023671495905500484,0.0,3.5507243858250725,0.0,-0.0
958,9.58,21.994600284792167,20.0,5.0,0.02367847227900952,0.02367847227900952,0.0,3.551770841851428,0.0,-0.0
959,9.59,21.996968830009706,20.0,5.0,0.023685452175405304,0.023685452175405304,0.0,3.5528178263107955,0.0,-0.0
960,9.6,21.999338073569415,20.0,5.0,0.023692435597107955,0.023692435597107955,0.0,3.553865339566193,0.0,-0.0
961,9.61,22.001708015824068,20.0,5.0,0.023699422546539572,0.023699422546539572,0.0,3.5549133819809358,0.0,-0.0
962,9.620000000000001,22.00407865712668,20.0,5.0,0.02370641302612434,0.02370641302612434,0.0,3.555961953918651,0.0,-0.0
963,9.63,22.006449997830508,20.0,5.0,0.023713407038288437,0.023713407038288437,0.0,3.5570110557432657,0.0,-0.0
964,9.64,22.008822038289054,20.0,5.0,0.02372040458546012,0.02372040458546012,0.0,3.558060687819018,0.0,-0.0
965,9.65,22.011194778856062,20.0,5.0,0.02372740567006965,0.02372740567006965,0.0,3.5591108505104474,0.0,-0.0
966,9.66,22.013568219885517,20.0,5.0,0.02373441029454937,0.02373441029454937,0.0,3.5601615441824053,0.0,-0.0
967,9.67,22.01594236173165,20.0,5.0,0.02374141846133363,0.02374141846133363,0.0,3.561212769200045,0.0,-0.0
968,9.68,22.018317204748936,20.0,5.0,0.023748430172858864,0.023748430172858864,0.0,3.5622645259288297,0.0,-0.0
969,9.69,22.020692749292092,20.0,5.0,0.023755445431563525,0.023755445431563525,0.0,3.5633168147345287,0.0,-0.0
970,9.700000000000001,22.02306899571608,20.0,5.0,0.023762464239888138,0.023762464239888138,0.0,3.5643696359832204,0.0,-0.0
971,9.71,22.02544594437611,20.0,5.0,0.02376948660027528,0.02376948660027528,0.0,3.565422990041292,0.0,-0.0
972,9.72,22.027823595627627,20.0,5.0,0.023776512515169577,0.023776512515169577,0.0,3.5664768772754365,0.0,-0.0
973,9.73,22.030201949826328,20.0,5.0,0.023783541987017705,0.023783541987017705,0.0,3.5675312980526557,0.0,-0.0
974,9.74,22.032581007328154,20.0,5.0,0.023790575018268416,0.023790575018268416,0.0,3.5685862527402623,0.0,-0.0
975,9.75,22.03496076848929,20.0,5.0,0.02379761161137253,0.02379761161137253,0.0,3.5696417417058792,0.0,-0.0
976,9.76,22.03734123366617,20.0,5.0,0.023804651768782874,0.023804651768782874,0.0,3.570697765317431,0.0,-0.0
977,9.77,22.039722403215464,20.0,5.0,0.023811695492954445,0.023811695492954445,0.0,3.571754323943167,0.0,-0.0
978,9.78,22.042104277494097,20.0,5.0,0.023818742786344205,0.023818742786344205,0.0,3.572811417951631,0.0,-0.0
979,9.790000000000001,22.044486856859237,20.0,5.0,0.023825793651411235,0.023825793651411235,0.0,3.5738690477116855,0.0,-0.0
980,9.8,22.046870141668297,20.0,5.0,0.023832848090616705,0.023832848090616705,0.0,3.5749272135925056,0.0,-0.0
981,9.81,22.04925413227894,20.0,5.0,0.0238399061064238,0.0238399061064238,0.0,3.57598591596357,0.0,-0.0
982,9.82,22.051638829049068,20.0,5.0,0.023846967701297826,0.023846967701297826,0.0,3.577045155194674,0.0,-0.0
983,9.83,22.05402423233684,20.0,5.0,0.023854032877706162,0.023854032877706162,0.0,3.578104931655924,0.0,-0.0
984,9.84,22.05641034250065,20.0,5.0,0.023861101638118234,0.023861101638118234,0.0,3.579165245717735,0.0,-0.0
985,9.85,22.058797159899154,20.0,5.0,0.023868173985005608,0.023868173985005608,0.0,3.5802260977508413,0.0,-0.0
986,9.86,22.061184684891238,20.0,5.0,0.023875249920841887,0.023875249920841887,0.0,3.581287488126283,0.0,-0.0
987,9.870000000000001,22.063572917836048,20.0,5.0,0.023882329448102757,0.023882329448102757,0.0,3.5823494172154136,0.0,-0.0
988,9.88,22.065961859092976,20.0,5.0,0.023889412569266,0.023889412569266,0.0,3.5834118853899,0.0,-0.0
989,9.89,22.068351509021657,20.0,5.0,0.02389649928681153,0.02389649928681153,0.0,3.5844748930217296,0.0,-0.0
990,9.9,22.07074186798198,20.0,5.0,0.023903589603221285,0.023903589603221285,0.0,3.5855384404831927,0.0,-0.0
991,9.91,22.073132936334076,20.0,5.0,0.023910683520979352,0.023910683520979352,0.0,3.5866025281469027,0.0,-0.0
992,9.92,22.075524714438334,20.0,5.0,0.023917781042571844,0.023917781042571844,0.0,3.5876671563857765,0.0,-0.0
993,9.93,22.07791720265538,20.0,5.0,0.023924882170487074,0.023924882170487074,0.0,3.588732325573061,0.0,-0.0
994,9.94,22.080310401346104,20.0,5.0,0.02393198690721534,0.02393198690721534,0.0,3.589798036082301,0.0,-0.0
995,9.950000000000001,22.08270431087163,20.0,5.0,0.023939095255249163,0.023939095255249163,0.0,3.5908642882873743,0.0,-0.0
996,9.96,22.08509893159334,20.0,5.0,0.02394620721708305,0.02394620721708305,0.0,3.5919310825624575,0.0,-0.0
997,9.97,22.087494263872863,20.0,5.0,0.02395332279521367,0.02395332279521367,0.0,3.59299841928205,0.0,-0.0
998,9.98,22.089890308072075,20.0,5.0,0.02396044199213982,0.02396044199213982,0.0,3.594066298820973,0.0,-0.0
999,9.99,22.092287064553112,20.0,5.0,0.023967564810362364,0.023967564810362364,0.0,3.5951347215543548,0.0,-0.0
1000,10.0,22.09468453367835,20.0,5.0,0.023974691252384286,0.023974691252384286,0.0,3.596203687857643,0.0,-0.0
1001,10.01,22.097082715810423,20.0,5.0,0.02398182132071073,0.02398182132071073,0.0,3.5972731981066093,0.0,-0.0
1002,10.02,22.099481611312207,20.0,5.0,0.0239889550178489,0.0239889550178489,0.0,3.598343252677335,0.0,-0.0
1003,10.03,22.101881220546836,20.0,5.0,0.023996092346308093,0.023996092346308093,0.0,3.599413851946214,0.0,-0.0
1004,10.040000000000001,22.104281543877697,20.0,5.0,0.02400323330859984,0.02400323330859984,0.0,3.6004849962899756,0.0,-0.0
1005,10.05,22.10668258166842,20.0,5.0,0.02401037790723769,0.02401037790723769,0.0,3.6015566860856536,0.0,-0.0
1006,10.06,22.109084334282894,20.0,5.0,0.024017526144737338,0.024017526144737338,0.0,3.6026289217106005,0.0,-0.0
1007,10.07,22.111486802085256,20.0,5.0,0.024024678023616623,0.024024678023616623,0.0,3.6037017035424936,0.0,-0.0
1008,10.08,22.113889985439897,20.0,5.0,0.02403183354639552,0.02403183354639552,0.0,3.604775031959328,0.0,-0.0
1009,10.09,22.116293884711457,20.0,5.0,0.024038992715596105,0.024038992715596105,0.0,3.605848907339416,0.0,-0.0
1010,10.1,22.11869850026483,20.0,5.0,0.024046155533742595,0.024046155533742595,0.0,3.6069233300613894,0.0,-0.0
1011,10.11,22.121103832465167,20.0,5.0,0.024053322003361344,0.024053322003361344,0.0,3.607998300504202,0.0,-0.0
1012,10.120000000000001,22.123509881677865,20.0,5.0,0.02406049212698085,0.02406049212698085,0.0,3.6090738190471274,0.0,-0.0
1013,10.13,22.12591664826858,20.0,5.0,0.02406766590713174,0.02406766590713174,0.0,3.610149886069761,0.0,-0.0
1014,10.14,22.128324132603215,20.0,5.0,0.024074843346346783,0.024074843346346783,0.0,3.6112265019520176,0.0,-0.0
1015,10.15,22.13073233504793,20.0,5.0,0.02408202444716087,0.02408202444716087,0.0,3.612303667074131,0.0,-0.0
1016,10.16,22.133141255969143,20.0,5.0,0.024089209212111086,0.024089209212111086,0.0,3.6133813818166627,0.0,-0.0
1017,10.17,22.135550895733516,20.0,5.0,0.02409639764373663,0.02409639764373663,0.0,3.614459646560494,0.0,-0.0
1018,10.18,22.137961254707974,20.0,5.0,0.02410358974457881,0.02410358974457881,0.0,3.6155384616868216,0.0,-0.0
1019,10.19,22.14037233325969,20.0,5.0,0.024110785517181193,0.024110785517181193,0.0,3.616617827577179,0.0,-0.0
1020,10.200000000000001,22.142784131756102,20.0,5.0,0.02411798496408936,0.02411798496408936,0.0,3.617697744613404,0.0,-0.0
1021,10.21,22.145196650564888,20.0,5.0,0.02412518808785117,0.02412518808785117,0.0,3.6187782131776753,0.0,-0.0
1022,10.22,22.14760989005399,20.0,5.0,0.02413239489101656,0.02413239489101656,0.0,3.619859233652484,0.0,-0.0
1023,10.23,22.1500238505916,20.0,5.0,0.024139605376137678,0.024139605376137678,0.0,3.6209408064206516,0.0,-0.0
1024,10.24,22.152438532546178,20.0,5.0,0.024146819545768756,0.024146819545768756,0.0,3.6220229318653137,0.0,-0.0
1025,10.25,22.154853936286425,20.0,5.0,0.024154037402466307,0.024154037402466307,0.0,3.623105610369946,0.0,-0.0
1026,10.26,22.157270062181304,20.0,5.0,0.024161258948788896,0.024161258948788896,0.0,3.6241888423183344,0.0,-0.0
1027,10.27,22.159686910600033,20.0,5.0,0.024168484187297296,0.024168484187297296,0.0,3.6252726280945944,0.0,-0.0
1028,10.28,22.16210448191209,20.0,5.0,0.024175713120554478,0.024175713120554478,0.0,3.6263569680831718,0.0,-0.0
1029,10.290000000000001,22.1645227764872,20.0,5.0,0.024182945751125555,0.024182945751125555,0.0,3.6274418626688334,0.0,-0.0
1030,10.3,22.166941794695358,20.0,5.0,0.02419018208157782,0.02419018208157782,0.0,3.6285273122366726,0.0,-0.0
1031,10.31,22.169361536906806,20.0,5.0,0.024197422114480713,0.024197422114480713,0.0,3.629613317172107,0.0,-0.0
1032,10.32,22.171782003492048,20.0,5.0,0.024204665852405893,0.024204665852405893,0.0,3.630699877860884,0.0,-0.0
1033,10.33,22.17420319482184,20.0,5.0,0.024211913297927202,0.024211913297927202,0.0,3.6317869946890804,0.0,-0.0
1034,10.34,22.1766251112672,20.0,5.0,0.024219164453620604,0.024219164453620604,0.0,3.632874668043091,0.0,-0.0
1035,10.35,22.179047753199406,20.0,5.0,0.02422641932206432,0.02422641932206432,0.0,3.633962898309648,0.0,-0.0
1036,10.36,22.18147112098999,20.0,5.0,0.02423367790583872,0.02423367790583872,0.0,3.635051685875808,0.0,-0.0
1037,10.370000000000001,22.183895215010743,20.0,5.0,0.02424094020752634,0.02424094020752634,0.0,3.636141031128951,0.0,-0.0
1038,10.38,22.186320035633713,20.0,5.0,0.024248206229711963,0.024248206229711963,0.0,3.6372309344567944,0.0,-0.0
1039,10.39,22.18874558323121,20.0,5.0,0.024255475974982506,0.024255475974982506,0.0,3.638321396247376,0.0,-0.0
1040,10.4,22.191171858175803,20.0,5.0,0.024262749445927143,0.024262749445927143,0.0,3.6394124168890714,0.0,-0.0
1041,10.41,22.193598860840318,20.0,5.0,0.024270026645137173,0.024270026645137173,0.0,3.640503996770576,0.0,-0.0
1042,10.42,22.19602659159784,20.0,5.0,0.024277307575206138,0.024277307575206138,0.0,3.6415961362809206,0.0,-0.0
1043,10.43,22.19845505082171,20.0,5.0,0.024284592238729766,0.024284592238729766,0.0,3.642688835809465,0.0,-0.0
1044,10.44,22.200884238885543,20.0,5.0,0.024291880638305997,0.024291880638305997,0.0,3.6437820957458995,0.0,-0.0
1045,10.450000000000001,22.203314156163195,20.0,5.0,0.024299172776534983,0.024299172776534983,0.0,3.6448759164802476,0.0,-0.0
1046,10.46,22.205744803028796,20.0,5.0,0.02430646865601903,0.02430646865601903,0.0,3.645970298402854,0.0,-0.0
1047,10.47,22.208176179856732,20.0,5.0,0.02431376827936275,0.02431376827936275,0.0,3.6470652419044125,0.0,-0.0
1048,10.48,22.21060828702165,20.0,5.0,0.02432107164917286,0.02432107164917286,0.0,3.648160747375929,0.0,-0.0
1049,10.49,22.213041124898457,20.0,5.0,0.024328378768058375,0.024328378768058375,0.0,3.6492568152087563,0.0,-0.0
1050,10.5,22.21547469386232,20.0,5.0,0.02433568963863049,0.02433568963863049,0.0,3.650353445794573,0.0,-0.0
1051,10.51,22.21790899428867,20.0,5.0,0.024343004263502586,0.024343004263502586,0.0,3.651450639525388,0.0,-0.0
1052,10.52,22.2203440265532,20.0,5.0,0.024350322645290322,0.024350322645290322,0.0,3.652548396793548,0.0,-0.0
1053,10.53,22.22277979103186,20.0,5.0,0.02435764478661154,0.02435764478661154,0.0,3.653646717991731,0.0,-0.0
1054,10.540000000000001,22.22521628810087,20.0,5.0,0.024364970690086318,0.024364970690086318,0.0,3.6547456035129477,0.0,-0.0
1055,10.55,22.227653518136705,20.0,5.0,0.024372300358336988,0.024372300358336988,0.0,3.6558450537505482,0.0,-0.0
1056,10.56,22.230091481516105,20.0,5.0,0.024379633793988033,0.024379633793988033,0.0,3.656945069098205,0.0,-0.0
1057,10.57,22.23253017861607,20.0,5.0,0.024386970999666243,0.024386970999666243,0.0,3.6580456499499365,0.0,-0.0
1058,10.58,22.23496960981387,20.0,5.0,0.024394311978000602,0.024394311978000602,0.0,3.6591467967000906,0.0,-0.0
1059,10.59,22.23740977548703,20.0,5.0,0.024401656731622357,0.024401656731622357,0.0,3.6602485097433535,0.0,-0.0
1060,10.6,22.239850676013347,20.0,5.0,0.024409005263164963,0.024409005263164963,0.0,3.6613507894747443,0.0,-0.0
1061,10.61,22.242292311770875,20.0,5.0,0.02441635757526412,0.02441635757526412,0.0,3.662453636289618,0.0,-0.0
1062,10.620000000000001,22.24473468313793,20.0,5.0,0.024423713670557783,0.024423713670557783,0.0,3.6635570505836674,0.0,-0.0
1063,10.63,22.2471777904931,20.0,5.0,0.024431073551686132,0.024431073551686132,0.0,3.6646610327529197,0.0,-0.0
1064,10.64,22.24962163421523,20.0,5.0,0.02443843722129161,0.02443843722129161,0.0,3.6657655831937417,0.0,-0.0
1065,10.65,22.25206621468343,20.0,5.0,0.0244458046820189,0.0244458046820189,0.0,3.6668707023028353,0.0,-0.0
1066,10.66,22.254511532277082,20.0,5.0,0.024453175936514904,0.024453175936514904,0.0,3.667976390477236,0.0,-0.0
1067,10.67,22.256957587375826,20.0,5.0,0.02446055098742885,0.02446055098742885,0.0,3.669082648114328,0.0,-0.0
1068,10.68,22.259404380359566,20.0,5.0,0.024467929837412142,0.024467929837412142,0.0,3.670189475611821,0.0,-0.0
1069,10.69,22.261851911608478,20.0,5.0,0.024475312489118505,0.024475312489118505,0.0,3.6712968733677758,0.0,-0.0
1070,10.700000000000001,22.264300181503,20.0,5.0,0.024482698945203853,0.024482698945203853,0.0,3.672404841780578,0.0,-0.0
1071,10.71,22.266749190423834,20.0,5.0,0.02449008920832642,0.02449008920832642,0.0,3.6735133812489633,0.0,-0.0
1072,10.72,22.26919893875195,20.0,5.0,0.024497483281146697,0.024497483281146697,0.0,3.6746224921720043,0.0,-0.0
1073,10.73,22.27164942686858,20.0,5.0,0.024504881166327392,0.024504881166327392,0.0,3.675732174949109,0.0,-0.0
1074,10.74,22.274100655155234,20.0,5.0,0.024512282866533522,0.024512282866533522,0.0,3.676842429980028,0.0,-0.0
1075,10.75,22.276552623993677,20.0,5.0,0.024519688384432355,0.024519688384432355,0.0,3.6779532576648535,0.0,-0.0
1076,10.76,22.279005333765948,20.0,5.0,0.02452709772269346,0.02452709772269346,0.0,3.6790646584040188,0.0,-0.0
1077,10.77,22.281458784854347,20.0,5.0,0.02453451088398865,0.02453451088398865,0.0,3.680176632598297,0.0,-0.0
1078,10.78,22.283912977641446,20.0,5.0,0.02454192787099202,0.02454192787099202,0.0,3.681289180648803,0.0,-0.0
1079,10.790000000000001,22.286367912510084,20.0,5.0,0.02454934868637991,0.02454934868637991,0.0,3.6824023029569863,0.0,-0.0
1080,10.8,22.288823589843368,20.0,5.0,0.024556773332831034,0.024556773332831034,0.0,3.683515999924655,0.0,-0.0
1081,10.81,22.29128001002467,20.0,5.0,0.024564201813026314,0.024564201813026314,0.0,3.684630271953947,0.0,-0.0
1082,10.82,22.293737173437638,20.0,5.0,0.02457163412964895,0.02457163412964895,0.0,3.6857451194473425,0.0,-0.0
1083,10.83,22.296195080466177,20.0,5.0,0.02457907028538445,0.02457907028538445,0.0,3.6868605428076675,0.0,-0.0
1084,10.84,22.29865373149447,20.0,5.0,0.024586510282920648,0.024586510282920648,0.0,3.687976542438097,0.0,-0.0
1085,10.85,22.301113126906962,20.0,5.0,0.02459395412494757,0.02459395412494757,0.0,3.6890931187421354,0.0,-0.0
1086,10.86,22.303573267088378,20.0,5.0,0.024601401814157646,0.024601401814157646,0.0,3.6902102721236467,0.0,-0.0
1087,10.870000000000001,22.306034152423702,20.0,5.0,0.02460885335324555,0.02460885335324555,0.0,3.6913280029868325,0.0,-0.0
1088,10.88,22.308495783298195,20.0,5.0,0.024616308744908246,0.024616308744908246,0.0,3.6924463117362367,0.0,-0.0
1089,10.89,22.31095816009738,20.0,5.0,0.024623767991844996,0.024623767991844996,0.0,3.6935651987767493,0.0,-0.0
